あかあかと ちのいろしたる らくじつの うみこそみゆれ すなやまこれぱ
あかあかと にしびにうかび あわがさき さがみのうみに ちかくよるなり
あかあかと ぬまのそこひに にちりんの くだりておよぐ まひるなりけり
あかあかと ひのひかりあび どのうえに わがことあそぶ このしましくを
あかあかと もゆるたきびに てをかざし やすきこころに わがなりにけり
あかあかと ゆうたなぐもは しましくは みにしむまでに たなびきにけり
あかあかと ゆうなみひたす なぎさべの せいけきものに ならぶはかはら
あかあかと ゆうひさしたり ほりくまに のこれるかもの さびしくおよぐ
あかいろの はちすまろはの うけるとき たにしはのどに みごもりぬらし
あかうしは みからおとなし あそびとの かふはほとんど あかげうしなる
あかかりし つきおちゆきて くらやみの あまねきころの にわにおりたつ
あかがねの いろになりたる はげあたま かくのごとくに いきのこりけり
あかがへる ひとつはねをり このゆふべ おりらいむうを よろこぶらしも
あかがらす やまをすかせば やまあかし うみをすかせば うみまたあかし
あかきかき ふりしこだちに みちててる わがはみうるは そのいくつぞも
あかきくも あやしきまでに あつらにて たなびくときに やまひとつみず
あかきくも そらのなかばに たなびきて あふりかのやま みえそむるはや
あかきとて つみにはあらじ わこうどの ほうえにくらし かいどうのはな
あかきはな ひとつつみとり しかすがに ますいのまえの こころさびしむ
あかきひに くろきとげはの しみゆるる ひいらぎのねを ひとうちかへす
あかきひに すはれかがやく とりのはね ついにとびいり すがたみえずも
あかきひの おつるのずえの いしのまの かそけきむしに ききいりにけり
あかきひの ひかりのなかに ころげでて ほれたるまめが こえたえてゐる
あかきひを おこすといへば わがむすめ うちよろこびて ひをふくものを
あかきもも ぐちをひらきて くらひけり ひをうつくしと あふぎけるかな
あかぐろう もえのこりたる にしのそら えだおろされし ひくきなみきよ
あかけんの いつぴきいけば このまちの そこここよりぞ いぬのあらはる
あかさかの みつけをいきつ めのまへに もりこそせまれ ゆらぐあさもり
あかしやの はなさくかげの くさむしろ ねなむとおもふ つかれごころに
あかじんか のをなつかしみ ねしといふ すみれのはなは げんげなるべし
あかじんの ゆたにすわらす ぞうみれば ほれぼれとよし ながめたまへり
あかだけの いはのまほらに つねにかも くもすましむる しんはとうとし
あかつきに うすらさむけく をぶすまを ひきかかぶりぬ あきたつらむか
あかつきに おとまさりくる たきのおと いなはのやまに さめつつをれば
あかつきに ちかづきゆきて ほととぎす なきとおれども おおくはなかず
あかつきに なりたるらしき ころほひに ぺちかをたきて ひとはおきいづ
あかつきに はじまりよるに わたりたる もうれつせんの かちをたたへむ
あかつきに むれなくせみの こゑきけば やまのみてらに ちちぞこいしき
あかつきの あおよこくもを ゆりいでし うみのたいよう しましうごかず
あかつきの いまだくらきに なくせみの そのむらがりを ききいるわれは
あかつきの いまだくらきに めをあけて ひとときおれば すずめがなきつ
あかつきの かがりかしこし あめつちの やほよろづしん あもりまします
あかつきの かわのせひかり まつのひの ここだもいきし こだちおもほゆ
あかつきの きりはあやしも あきのたの ほぬれにとばず かわのせにとぶ
あかつきの くらさんどうに おきありく かゆきのそうを われおどろきつ
あかつきの さきりにぬるる さだめにて いまこそにほへ あめのはなばら
あかつきの しもにひびきて だいみこゑ きこえしことを よかたりにせむ
あかつきの しろきひかりの さしそめし まどめのまへに ありてとどろく
あかつきの せいけきそらに なきででて いちわのすずめ こゑのさみしき
あかつきの そらにすずめの いちわなき つぎつぎになく あまたのすずめ
あかつきの そらをながるる しもあかり ねむらぬひとの めにいたくしむ
あかつきの ひえいにのぼり いきづくや まぢかくにゐる あさどりのこゑ
あかつきの まだくらきより うきいでて むくげのはなは さきいづるみゆ
あかつきの まだくらきより わがにわに きなきしすずめ このごろきかず
あかつきの やまばとのこゑ きくときは こころはなごむ あわれならねど
あかつきの ゆきにさびしく きらめくは きぎにさえずる すずめがあたま
あかつきの ゆくてをいそぎ ひとりいる おきなとわかれ やどたちいでつ
あかつきは いまだくらきに このやまに むらがりてなく ひぐらしのこゑ
あかつきは うみのほうより あおみきて あきたのそらに たつおともなし
あかつきは かなしかりけり めのさめて わがのみひとり はだもゆらむか
あかつきは しづけかりけり あかつきの いつもしづけき ゆかにさめつつ
あかつきを こころにかんじ かんじつつ わかれのてがみ かきてゐしかな
あかつきを はやくめざめて おきででつ なつにのみしる わびしさのあり
あかつちに ふせのかまへの へいふたり てりあきらけし みざるべからず
あかつちの ひにてるにわに みずうちて ぬれてくろきを しばしよろこぶ
あかつばき はやちのかきに ひかりけり ぴあののやみし たまゆらのおと
あかづける ふとんのうえに おほいなる むしのごとくも まろびねにけり
あかときと あけわたりたる まつがえは たわわにゆきを いただきにけり
あかときに ていくうをとぶ ひこうきは わがやのうへに ちかづききたる
あかときの ひがたにのこる しおみづに ちどりのをりて ものしづかなる
あかときの ひがたのみづに うつりたる ほしかげみれは しへんさみしき
あかときの ほしかがやきて くろぐろと ふじのいただき めのうえにみゆ
あかときは いまだくらきに めざめゐる われにひびきて なくとりのこゑ
あかときを ちるがひそけき いろなりし しまのよこのの そらいろのはな
あかときを はやくめざめて はひたせる いとけなきこは われとつまがこ
あかときを めざめていれば くりやべに ものをきるおと かそけくきこゆ
あかとんぼ よわよわとして とびかへる やまはまだきに あきたつらしも
あかなくに べつれきにける やまのいの みずとはいはじ みまほしききみ
